,Symbol,Name,Industry,IndustryCode
2614,RNERU,Mount Rainier Acquisition Units,기타 금융업,556010
2615,AFACU,Arena Fortify Acquisition Units,기타 금융업,556010
2616,APXIU,APx Acquisition I Units,기타 금융업,556010
2617,VABK,Virginia National Bankshares Corp,은행,551010
2618,FITBP,Fifth Third Bancorp 40 Depository Shares representing Non Cum Series A Pref,은행,551010
2619,LTCH,Latch Inc,전문 및 상업 서비스,522030
2620,TIG,Trean Insurance Group Inc,보험,553010
2621,AGNCM,AGNC Investment 1000 DS Rep 6.875 Fixed to Floating Cumulative Redeemable Pref,주택 및 상업용 리츠,601020
2622,IPHA,Innate Pharma SA ADR,생명과학 및 메디컬 리서치,562020
2623,NHICU,Newhold Investment II Units,기타 금융업,556010
2624,MURF,Murphy Canyon Acquisition Corp Class A,기타 금융업,556010
2625,RCMT,R C M Technologies Inc,건설 및 엔지니어링,522010
2626,TOP,TOP Financial Group Ltd,투자은행 및 서비스,551020
2627,CCLP,CSI Compressco Units,오일 및 가스 장비 및 서비스,501030
2628,APYX,Apyx Medical Corp,헬스케어 장비 및 용품,561010
2629,FRGI,Fiesta Restaurant Group Inc,호텔 및 엔터테인먼트,533010
2630,ITAQU,Industrial Tech Acquisitions II Units,기타 금융업,556010
2631,KSICU,Kadem Sustainable Impact Units,기타 금융업,556010
2632,ANIX,Anixa Biosciences Inc,생명과학 및 메디컬 리서치,562020
2633,PHICU,Population Health Investment Units,기타 금융업,556010
2634,INKAU,KludeIn I Acquisition Units,기타 금융업,556010
2635,BYNOU,Bynordic Acq Units,기타 금융업,556010
2636,SPOK,Spok Holdings Inc,통신 서비스,574010
2637,PFMT,Performant Financial Corp,전문 및 상업 서비스,522030
2638,BRIVU,B Riley Principal 250 Merger Units,기타 금융업,556010
2639,SPTKU,SportsTek Acquisition Units,기타 금융업,556010
2640,LATN,Union Acquisition Corp II,기타 금융업,556010
2641,LUNA,Luna Innovations Inc,"건설장비 및 대형차, 기차, 배",521020
2642,MFIN,Medallion Financial Corp,은행,551010
2643,DLHC,DLH Holdings Corp,헬스케어 업체 및 서비스,561020
2644,PEPLU,PepperLime Health Acquisition Units,기타 금융업,556010
2645,SNCE,Science 37 Holdings Inc,소프트웨어 및 IT서비스,572010
2646,OPBK,OP Bancorp,은행,551010
2647,LVTX,LAVA Therapeutics NV,생명과학 및 메디컬 리서치,562020
2648,PWOD,Penns Woods Bancorp Inc,은행,551010
2649,LMDX,LumiraDx Ltd,헬스케어 장비 및 용품,561010
2650,ALYA,Alithya Group Inc Class A,소프트웨어 및 IT서비스,572010
2651,PTRS,Partners Bancorp,은행,551010
2652,DUNEU,Dune Acquisition Units,기타 금융업,556010
2653,SGC,Superior Group of Companies Inc,섬유 및 의류,532020
2654,ONDS,Ondas Holdings Inc,커뮤니케이션 및 네트워킹,571020
2655,MBCN,Middlefield Banc Corp,은행,551010
2656,TELA,TELA Bio Inc,헬스케어 장비 및 용품,561010
2657,VWE,Vintage Wine Estates Inc,음료,541010
2658,LINC,Lincoln Educational Services Corp,비즈니스교육,631030
2659,SVBI,Severn Bancorp Inc,은행,551010
2660,SZZLU,Sizzle Acquisition Units,기타 금융업,556010
2661,QRHC,Quest Resource Holding Corp,전문 및 상업 서비스,522030
2662,PLBY,Plby Group Inc,전문품 상점,534030
2663,DMAQ,Deep Medicine Acquisition Corp Class A,기타 금융업,556010
2664,UONEK,Urban One Inc Class D,미디어 및 출판,533020
2665,AUBAP,Atlantic Un Bankshares 400 Dep Shs Repstg 1 Perp Prf  Shs Series A,은행,551010
2666,COFS,ChoiceOne Financial Services Inc,은행,551010
2667,NBSTU,Newbury Street Acquisition Units,기타 금융업,556010
2668,NBST,Newbury Street Acquisition Corp,기타 금융업,556010
2669,WMPN,William Penn Bancorp,은행,551010
2670,FATBP,FAT Brands 8 25 Cum Prf Shs Series B,호텔 및 엔터테인먼트,533010
2671,RCACU,Revelstone Capital Acquisition Units,기타 금융업,556010
2672,TWCBU,Bilander Acquisition Units,기타 금융업,556010
2673,LATG,LatAmGrowth SPAC Class A,기타 금융업,556010
2674,CMRX,Chimerix Inc,생명과학 및 메디컬 리서치,562020
2675,UXIN,Uxin Ltd ADR,소프트웨어 및 IT서비스,572010
2676,CVGI,Commercial Vehicle Group Inc,자동차 및 자동차 부품,531010
2677,KRON,Kronos Bio Inc,생명과학 및 메디컬 리서치,562020
2678,BSET,Bassett Furniture Industries Inc,가정용품,532040
2679,SCMA,Seaport Calibre Materials Acquisition Corp Class A,기타 금융업,556010
2680,EPSN,Epsilon Energy Ltd,오일 및 가스,501020
2681,MRCC,Monroe Capital Corp,다양한 금융서비스,555010
2682,EBAC,European Biotech Acquisition Corp Class A,기타 금융업,556010
2683,MEOA,Minority Equality Opportunities Acquisition Inc Class A,기타 금융업,556010
2684,ASTR,Astra Space Inc Class A,우주항공 및 국방,521010
2685,OVLY,Oak Valley Bancorp,은행,551010
2686,NATR,Natures Sunshine Products Inc,식품 및 담배,541020
2687,ATXS,Astria Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2688,BNNRU,Banner Acquisition Units,기타 금융업,556010
2689,LION,Lionheart III Corp Class A,기타 금융업,556010
2690,ISSC,Innovative Solutions and Support Inc,우주항공 및 국방,521010
2691,FCNCO,First Citizens BancShares 5 625 Non Cumulative Perpetual Prf Shs Series C,은행,551010
2692,LBRDP,Liberty Broadband Cum Redeemable Prf Shs Series A,미디어 및 출판,533020
2693,WPRT,Westport Fuel Systems Inc,자동차 및 자동차 부품,531010
2694,THCAU,Tuscan Holdings II Units,기타 금융업,556010
2695,RAIN,Rain Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2696,FRBN,Forbion European Acquisition Corp Class A,기타 금융업,556010
2697,CCTS,Cactus Acquisition Corp 1 Ltd Class A,기타 금융업,556010
2698,JAQCU,Jupiter Acquisition Class A Ord Shs,기타 금융업,556010
2699,BYRN,Byrna Technologies Inc,우주항공 및 국방,521010
2700,REAL,RealReal Inc,다양한 소매업,534020
2701,BPYPO,Brookfield Ppty Partners 6 375 Cum Red Perp Pfd Unit Class A,부동산 운영 관리,601010
2702,ZTEK,Zentek Ltd,생명과학 및 메디컬 리서치,562020
2703,ACTG,Acacia Research Corp,전문 및 상업 서비스,522030
2704,PEBK,Peoples Bancorp of North Carolina Inc,은행,551010
2705,FULTP,Fulton Financial 1 40th DS Cum Prf Shs Series A,은행,551010
2706,SAL,Salisbury Bancorp Inc,은행,551010
2707,RTLPP,Necessity Retail REIT 7 50 Cumulative Redeemable Perpetual Prf Shs Series A,주택 및 상업용 리츠,601020
2708,EPIX,ESSA Pharma Inc,생명과학 및 메디컬 리서치,562020
2709,CMCT,Creative Media & Community Trust Corporation,주택 및 상업용 리츠,601020
2710,CSSE,Chicken Soup for The Soul Entertainment Inc Class A,미디어 및 출판,533020
2711,FSFG,First Savings Financial Group Inc,은행,551010
2712,OHAA,OPY Acquisition I Corp Class A,기타 금융업,556010
2713,STSA,Satsuma Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2714,BSBK,Bogota Financial Corp,은행,551010
2715,RMBI,Richmond Mutual Bancorporation Inc,은행,551010
2716,BSKYU,Big Sky Growth Partners Units,기타 금융업,556010
2717,DHAC,Digital Health Acquisition Corp,기타 금융업,556010
2718,QIPT,Quipt Home Medical Corp,헬스케어 업체 및 서비스,561020
2719,KITT,Nauticus Robotics Inc,"건설장비 및 대형차, 기차, 배",521020
2720,IMMP,Immutep Ltd ADR,생명과학 및 메디컬 리서치,562020
2721,PDSB,PDS Biotechnology Corp,생명과학 및 메디컬 리서치,562020
2722,ALPAU,Alpha Healthcare Acquisition III Units,기타 금융업,556010
2723,CTXR,Citius Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2724,DTIL,Precision BioSciences Inc,생명과학 및 메디컬 리서치,562020
2725,NUBI,Nubia Brand International Corp Class A,기타 금융업,556010
2726,DKDCA,Data Knights Acquisition Corp Class A,기타 금융업,556010
2727,BLNGU,Belong Acquisition Units,기타 금융업,556010
2728,FNCB,FNCB Bancorp Inc,은행,551010
2729,MBTC,Nocturne Acquisition Corp,기타 금융업,556010
2730,EVOJ,Evo Acquisition Corp Class A,기타 금융업,556010
2731,GOCO,Gohealth Inc Class A,보험,553010
2732,DAKT,Daktronics Inc,전자 장비 및 부품,571040
2733,YJ,Yunji Inc ADR Class A,소프트웨어 및 IT서비스,572010
2734,HWBK,Hawthorn Bancshares Inc,은행,551010
2735,LIAN,LianBio ADR,생명과학 및 메디컬 리서치,562020
2736,AACIU,Armada Acquisition I Units,기타 금융업,556010
2737,HBANM,Huntington Bancshares Dep Shs Rep 1 1000 Prf Shs Series I,은행,551010
2738,CLSK,CleanSpark Inc,핀테크,573010
2739,AKU,Akumin Inc,헬스케어 업체 및 서비스,561020
2740,ASAXU,Astrea Acquisition Units,기타 금융업,556010
2741,HURC,Hurco Companies Inc,"건설장비 및 대형차, 기차, 배",521020
2742,PONO,Pono Capital Corp Class A,기타 금융업,556010
2743,RDCM,Radcom Ltd,"컴퓨터, 전화 및 가전제품",571060
2744,TETE,Technology & Telecommunication Acquisition Corp Class A,기타 금융업,556010
2745,VRM,Vroom Inc,소프트웨어 및 IT서비스,572010
2746,PKOH,Park Ohio Holdings Corp,"건설장비 및 대형차, 기차, 배",521020
2747,PTWOU,Pono Capital Two Units,기타 금융업,556010
2748,VIRX,Viracta Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2749,ENCP,Energem Corp Class A,기타 금융업,556010
2750,AMAOU,American Acquisition Opportunity Units,기타 금융업,556010
2751,FTII,Futuretech II Acquisition Corp Class A,기타 금융업,556010
2752,BPYPN,Brookfield Ppty Partners 5 750 Cum Red Perp Series 3 Class A,부동산 운영 관리,601010
2753,BLZE,Backblaze Inc Class A,소프트웨어 및 IT서비스,572010
2754,IDEX,Ideanomics Inc,핀테크,573010
2755,EVGR,Evergreen Corp Class A,기타 금융업,556010
2756,TRIT,Triterras Inc Class A,핀테크,573010
2757,GLAQ,Globis Acquisition Corp,기타 금융업,556010
2758,OCAXU,OCA Acquisition Units,기타 금융업,556010
2759,MIST,Milestone Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2760,SMAP,Sportsmap Tech Acquisition Corp,기타 금융업,556010
2761,BLI,Berkeley Lights Inc,헬스케어 장비 및 용품,561010
2762,CRNT,Ceragon Networks Ltd,커뮤니케이션 및 네트워킹,571020
2763,OXSQ,Oxford Square Capital Corp,다양한 금융서비스,555010
2764,KYCH,Keyarch Acquisition Corp,기타 금융업,556010
2765,FNWB,First Northwest Bancorp,은행,551010
2766,OLMA,Olema Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2767,CELC,Celcuity Inc,생명과학 및 메디컬 리서치,562020
2768,BMAQ,Blockchain Moon Acquisition Corp,기타 금융업,556010
2769,LIBY,Liberty Resources Acquisition Corp Class A,기타 금융업,556010
2770,SCPH,scPharmaceuticals Inc,제약,562010
2771,GLLI,Globalink Investment Inc,기타 금융업,556010
2772,GMFI,Aetherium Acquisition Corp Class A,기타 금융업,556010
2773,SAGA,Sagaliam Acquisition Corp Class A,기타 금융업,556010
2774,ROCG,Roth CH Acquisition IV Co,기타 금융업,556010
2775,EBMT,Eagle Bancorp Montana Inc,은행,551010
2776,LYRA,Lyra Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2777,AMCIU,AMCI Acquisition II Units,기타 금융업,556010
2778,ALSA,Alpha Star Acquisition Corp,기타 금융업,556010
2779,SAMAU,Schultze Special Purpose Acquisition II Units,기타 금융업,556010
2780,HNVR,Hanover Bancorp Inc (MINEOLA),은행,551010
2781,WAVS,Western Acquisition Ventures Corp,기타 금융업,556010
2782,WSBCP,Wesbanco DS Representing 1/40Th Perp Pfd Series A,은행,551010
2783,INKA,KludeIn I Acquisition Corp Class A,기타 금융업,556010
2784,ACNT,Ascent Industries Co,메탈&마이닝,512010
2785,MITAU,Coliseum Acquisition Units,기타 금융업,556010
2786,AGFS,AgroFresh Solutions Inc,화학,511010
2787,RWOD,Redwoods Acquisition Corp,기타 금융업,556010
2788,MACA,Moringa Acquisition Corp Class A,기타 금융업,556010
2789,MSSAU,Metal Sky Star Acquisition Units,기타 금융업,556010
2790,WAVSU,Western Acquisition Ventures Units,기타 금융업,556010
2791,ROCL,Roth CH Acquisition V Co,기타 금융업,556010
2792,OXAC,Oxbridge Acquisition Corp Class A,기타 금융업,556010
2793,FLACU,Frazier Lifesciences Acquisition Units,기타 금융업,556010
2794,MSSA,Metal Sky Star Acquisition Corp,기타 금융업,556010
2795,ROSEU,Rose Hill Acquisition Units,기타 금융업,556010
2796,APMIU,Axonprime Infrastructure Acquisition Units,기타 금융업,556010
2797,RAMMU,Aries I Acquisition Units,기타 금융업,556010
2798,MTRY,Monterey Bio Acquisition Corp,기타 금융업,556010
2799,YMAB,Y-mAbs Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2800,AFAR,Aura FAT Projects Acquisition Corp,기타 금융업,556010
2801,GIAC,Gesher I Acquisition Corp Class A,기타 금융업,556010
2802,PNRG,Primeenergy Resources Corp,오일 및 가스,501020
2803,RCKY,Rocky Brands Inc,섬유 및 의류,532020
2804,ALLT,Allot Ltd,호텔 및 엔터테인먼트,533010
2805,ECBK,ECB Bancorp Inc,은행,551010
2806,YOTA,Yotta Acquisition Corp,기타 금융업,556010
2807,LANDO,Gladstone Land 6 00 Cum Redmabe Prf Shs Series B,주택 및 상업용 리츠,601020
2808,PBPB,Potbelly Corp,호텔 및 엔터테인먼트,533010
2809,QMCO,Quantum Corp,"컴퓨터, 전화 및 가전제품",571060
2810,FCCO,First Community Corp (South Carolina),은행,551010
2811,CAHC,CA Healthcare Acquisition Corp Class A,기타 금융업,556010
2812,OFED,Oconee Federal Financial Corp,은행,551010
2813,PPTA,Perpetua Resources Corp,메탈&마이닝,512010
2814,TGVC,TG Venture Acquisition Corp Class A,기타 금융업,556010
2815,FEXD,Fintech Ecosystem Development Corp Class A,기타 금융업,556010
2816,FREE,Whole Earth Brands Inc Class A,식품 및 담배,541020
2817,RFAC,RF Acquisition Corp Class A,기타 금융업,556010
2818,WINV,WinVest Acquisition Corp,기타 금융업,556010
2819,RACYU,Relativity Acquisition Units,기타 금융업,556010
2820,ESSCU,East Stone Acquisition Unit,기타 금융업,556010
2821,OLITU,OmniLit Acquisition Units,기타 금융업,556010
2822,SGIIU,Seaport Global Acquisition Ii Units,기타 금융업,556010
2823,LVAC,LAVA Medtech Acquisition Corp Class A,기타 금융업,556010
2824,CMLS,Cumulus Media Inc Class A,미디어 및 출판,533020
2825,PYR,Pyrogenesis Canada Inc,전문 및 상업 서비스,522030
2826,NYXH,Nyxoah SA,헬스케어 장비 및 용품,561010
2827,CLVS,Clovis Oncology Inc,생명과학 및 메디컬 리서치,562020
2828,RVSB,Riverview Bancorp Inc,은행,551010
2829,ESCA,Escalade Inc,레저 상품,532050
2830,INTE,Integral Acquisition 1 Corp Class A,기타 금융업,556010
2831,LIDR,AEye Inc Class A,전자 장비 및 부품,571040
2832,MURFU,Murphy Canyon Acquisition Units,기타 금융업,556010
2833,FRAF,Franklin Financial Services Corp,은행,551010
2834,LMAO,LMF Acquisition Opportunities Inc Class A,기타 금융업,556010
2835,SGA,Saga Communications Inc Class A,미디어 및 출판,533020
2836,PHVS,Pharvaris NV,생명과학 및 메디컬 리서치,562020
2837,SOPH,Sophia Genetics SA,소프트웨어 및 IT서비스,572010
2838,HOLO,MicroCloud Hologram Inc,소프트웨어 및 IT서비스,572010
2839,CAMP,CalAmp Corp,통신 서비스,574010
2840,HYW,Hywin Holdings Ltd ADR,투자은행 및 서비스,551020
2841,FATP,Fat Projects Acquisition Corp Class A,기타 금융업,556010
2842,CLOEU,Clover Leaf Capital Units,기타 금융업,556010
2843,TCMD,Tactile Systems Technology Inc,헬스케어 장비 및 용품,561010
2844,SLNG,Stabilis Solutions Inc,오일 및 가스 장비 및 서비스,501030
2845,ICVX,Icosavax Inc,생명과학 및 메디컬 리서치,562020
2846,SOLO,Electrameccanica Vehicles Corp,자동차 및 자동차 부품,531010
2847,LAZY,Lazydays Holdings Inc,레저 상품,532050
2848,ZIONO,Zions Bancorporation DS Representing 1/40th Floating Rate Non Cum Perpetual,은행,551010
2849,CLMB,Climb Global Solutions Inc,통합 하드웨어 및 소프트웨어,571070
2850,PRCH,Porch Group Inc,소프트웨어 및 IT서비스,572010
2851,ESEA,Euroseas Ltd,화물 및 물류 서비스,524050
2852,DRRX,DURECT Corp,생명과학 및 메디컬 리서치,562020
2853,INMB,INmune Bio Inc,생명과학 및 메디컬 리서치,562020
2854,LOOP,Loop Industries Inc,화학,511010
2855,GLAQU,Globis Acquisition Units,기타 금융업,556010
2856,FFNW,First Financial Northwest Inc,은행,551010
2857,REVE,Alpine Acquisition Corp,기타 금융업,556010
2858,EMBK,Embark Technology Inc,소프트웨어 및 IT서비스,572010
2859,AMSC,American Superconductor Corp,"건설장비 및 대형차, 기차, 배",521020
2860,STIX,Semantix Inc Class A,소프트웨어 및 IT서비스,572010
2861,SHUA,SHUAA Partners Acquisition Corp I Class A,기타 금융업,556010
2862,WSTG,Wayside Technology Group Inc,통합 하드웨어 및 소프트웨어,571070
2863,FNWD,Finward Bancorp,은행,551010
2864,VCKA,Vickers Vantage Corp I,기타 금융업,556010
2865,YTRA,Yatra Online Inc,호텔 및 엔터테인먼트,533010
2866,MILE,Metromile Inc,보험,553010
2867,CZWI,Citizens Community Bancorp Inc,은행,551010
2868,SEVN,Seven Hills Realty Trust,주택 및 상업용 리츠,601020
2869,JMAC,Maxpro Capital Acquisition Corp Class A,기타 금융업,556010
2870,HYMC,Hycroft Mining Holding Corporation Class A,메탈&마이닝,512010
2871,MMLP,Martin Midstream Partners Units,오일 및 가스 장비 및 서비스,501030
2872,ASUR,Asure Software Inc,소프트웨어 및 IT서비스,572010
2873,AEHA,Aesther Healthcare Acquisition Corp Class A,기타 금융업,556010
2874,GLEE,Global System Dynamics Inc Class A,기타 금융업,556010
2875,GSD,Global System Dynamics Inc Class A,기타 금융업,556010
2876,MBINM,Merchants Depository Shares Rep 1 40Th  Int Share of 8 25 Fixed Rate Reset Non,은행,551010
2877,EUCRU,Eucrates Biomed Acq Units,기타 금융업,556010
2878,JYAC,Jiya Acquisition Corp Class A,기타 금융업,556010
2879,FXCO,Financial Strategies Acquisition Corp Class A,기타 금융업,556010
2880,SVRA,Savara Inc,생명과학 및 메디컬 리서치,562020
2881,SMSI,Smith Micro Software Inc,소프트웨어 및 IT서비스,572010
2882,AOGO,Arogo Capital Acquisition Corp Class A,기타 금융업,556010
2883,NYMTM,NEW YORK MTG Cumulative Redeemable Pref Shs,주택 및 상업용 리츠,601020
